MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER
3,368196520,"SWIFT",0,"WDM3350",22.038288,-77.105025,2023-04-01 15:25:00.000,9.9,286.6,283,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.049349,-77.133874,2023-04-01 15:35:00.000,9.2,301.4,296,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.052546,-77.141935,2023-04-01 15:40:00.000,9.0,290.2,285,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.062885,-77.167997,2023-04-01 15:50:00.000,8.7,293.7,288,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.066594,-77.178031,2023-04-01 15:55:00.000,9.3,291.2,291,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.103732,-77.272478,2023-04-01 16:35:00.000,8.6,296.1,301,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.225741,-77.464227,2023-04-01 18:00:00.000,9.0,313.8,317,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.277026,-77.530499,2023-04-01 18:35:00.000,9.7,310.5,312,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.351728,-77.628487,2023-04-01 19:15:00.000,9.4,305.1,298,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.353849,-77.631822,2023-04-01 19:20:00.000,9.3,318.4,308,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.380487,-77.672576,2023-04-01 19:35:00.000,9.1,304.8,304,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.384710,-77.678932,2023-04-01 19:40:00.000,9.1,313.1,307,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.391768,-77.689762,2023-04-01 19:45:00.000,9.3,302.5,300,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.402335,-77.705754,2023-04-01 19:50:00.000,9.4,314.5,308,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.413662,-77.723119,2023-04-01 20:00:00.000,9.0,309.0,304,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.437051,-77.758769,2023-04-01 20:15:00.000,9.7,292.5,293,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.462636,-77.797575,2023-04-01 20:30:00.000,9.3,307.9,300,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.467444,-77.804989,2023-04-01 20:35:00.000,9.4,296.9,298,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.474503,-77.815635,2023-04-01 20:40:00.000,9.1,299.9,291,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.519176,-77.883832,2023-04-01 21:10:00.000,8.8,318.3,311,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.558921,-77.944235,2023-04-01 21:35:00.000,9.7,308.3,303,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.562553,-77.949792,2023-04-01 21:40:00.000,9.3,295.5,287,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.602296,-78.010682,2023-04-01 22:05:00.000,9.4,307.8,308,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.608011,-78.019082,2023-04-01 22:10:00.000,9.2,311.8,302,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.776588,-78.401885,2023-04-02 00:50:00.000,9.0,305.4,297,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.806795,-78.481717,2023-04-02 01:25:00.000,9.3,299.6,298,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.821100,-78.519253,2023-04-02 01:40:00.000,8.6,282.3,277,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.838703,-78.565760,2023-04-02 01:55:00.000,8.9,280.6,278,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",23.030231,-78.941075,2023-04-02 02:00:00.000,15.0,165.8,162,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,368196520,"SWIFT",0,"WDM3350",22.841188,-78.572280,2023-04-02 02:00:00.000,9.1,291.6,287,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.844823,-78.581759,2023-04-02 02:05:00.000,9.2,300.2,295,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,368196520,"SWIFT",0,"WDM3350",22.859275,-78.620282,2023-04-02 02:20:00.000,9.1,284.6,284,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.885711,-78.689806,2023-04-02 02:45:00.000,9.1,290.7,283,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.860985,-78.859599,2023-04-02 02:45:00.000,14.6,136.6,134,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
3,368196520,"SWIFT",0,"WDM3350",22.892876,-78.708989,2023-04-02 02:55:00.000,9.4,284.0,282,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.769435,-78.705148,2023-04-02 03:30:00.000,14.2,110.6,109,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,368196520,"SWIFT",0,"WDM3350",22.925475,-78.794870,2023-04-02 03:30:00.000,8.5,275.2,277,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",22.947453,-78.816520,2023-04-02 03:40:00.000,8.6,329.0,328,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.752563,-78.655815,2023-04-02 03:45:00.000,14.1,110.2,110,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
3,368196520,"SWIFT",0,"WDM3350",23.129457,-78.940168,2023-04-02 05:10:00.000,9.2,328.9,326,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.620620,-78.276380,2023-04-02 05:15:00.000,14.6,109.8,108,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,319304000,"SOLACE",1008413,"ZCNX8",21.823193,-77.025494,2023-04-02 05:20:00.000,13.0,305.0,305,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
3,368196520,"SWIFT",0,"WDM3350",23.146157,-78.951522,2023-04-02 05:20:00.000,8.6,327.4,323,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,319304000,"SOLACE",1008413,"ZCNX8",21.882931,-77.103792,2023-04-02 05:45:00.000,12.9,311.9,312,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,538071602,"AVANTI",9860764,"V7A4725",22.581089,-78.161282,2023-04-02 05:45:00.000,14.6,110.2,108,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,538071602,"AVANTI",9860764,"V7A4725",22.549870,-78.093290,2023-04-02 06:00:00.000,14.7,122.2,120,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,319304000,"SOLACE",1008413,"ZCNX8",21.922955,-77.150877,2023-04-02 06:00:00.000,13.3,312.2,312,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",21.928270,-77.157112,2023-04-02 06:05:00.000,13.0,311.4,312,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",21.952380,-77.184874,2023-04-02 06:15:00.000,12.9,313.9,311,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,368196520,"SWIFT",0,"WDM3350",23.286706,-79.047340,2023-04-02 06:25:00.000,9.4,329.2,321,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.502924,-78.012712,2023-04-02 06:25:00.000,14.5,122.0,120,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,319304000,"SOLACE",1008413,"ZCNX8",21.986666,-77.227294,2023-04-02 06:30:00.000,12.8,310.8,310,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,368196520,"SWIFT",0,"WDM3350",23.359898,-79.097639,2023-04-02 06:55:00.000,9.4,336.3,333,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,319304000,"SOLACE",1008413,"ZCNX8",22.077160,-77.338584,2023-04-02 07:05:00.000,13.2,313.2,311,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
3,368196520,"SWIFT",0,"WDM3350",23.375960,-79.108629,2023-04-02 07:05:00.000,8.6,331.6,329,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,319304000,"SOLACE",1008413,"ZCNX8",22.082454,-77.344834,2023-04-02 07:10:00.000,12.9,311.5,313,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
3,368196520,"SWIFT",0,"WDM3350",23.384482,-79.113960,2023-04-02 07:10:00.000,9.1,330.5,330,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",23.394696,-79.120657,2023-04-02 07:15:00.000,9.1,334.1,334,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",23.405988,-79.128629,2023-04-02 07:20:00.000,9.1,321.7,326,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",23.416070,-79.135384,2023-04-02 07:25:00.000,8.9,328.0,336,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
3,368196520,"SWIFT",0,"WDM3350",23.426720,-79.142475,2023-04-02 07:30:00.000,9.0,333.7,336,0,0,37,2.2,2.2,17,4,2,4,"PALM BEACH","US",None
1,538071602,"AVANTI",9860764,"V7A4725",22.300085,-77.673479,2023-04-02 07:55:00.000,14.3,123.4,121,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,538071602,"AVANTI",9860764,"V7A4725",22.291172,-77.658877,2023-04-02 08:00:00.000,14.4,124.6,122,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,319304000,"SOLACE",1008413,"ZCNX8",22.225855,-77.528450,2023-04-02 08:10:00.000,12.9,303.6,304,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.232499,-77.539242,2023-04-02 08:15:00.000,12.8,304.2,304,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,538071602,"AVANTI",9860764,"V7A4725",22.240821,-77.603258,2023-04-02 08:20:00.000,14.4,134.4,132,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,319304000,"SOLACE",1008413,"ZCNX8",22.324043,-77.644969,2023-04-02 08:50:00.000,12.7,313.1,314,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.328727,-77.650419,2023-04-02 08:55:00.000,12.8,312.9,312,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,538071602,"AVANTI",9860764,"V7A4725",22.147605,-77.493752,2023-04-02 08:55:00.000,14.4,132.4,131,0,3,37,3.8,3.8,28,46,6,6,"USPEF","MH",None
1,339785000,"COMPASS ROSE",0,"6YTW3",21.938853,-76.838855,2023-04-02 11:45:00.000,10.8,293.6,294,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.024098,-77.047825,2023-04-02 12:55:00.000,10.6,293.9,293,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.032575,-77.068632,2023-04-02 13:00:00.000,10.7,292.5,293,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",21.980555,-76.893929,2023-04-02 13:05:00.000,11.8,292.8,291,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,339785000,"COMPASS ROSE",0,"6YTW3",22.032960,-77.069609,2023-04-02 13:05:00.000,10.7,292.7,292,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319304000,"SOLACE",1008413,"ZCNX8",22.756366,-78.529449,2023-04-02 13:10:00.000,13.0,291.7,290,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319002500,"MV PIONEER",8979843,"ZCCP5",21.996128,-76.932819,2023-04-02 13:15:00.000,11.9,291.7,289,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",22.762236,-78.545380,2023-04-02 13:15:00.000,13.1,292.0,291,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.768890,-78.563615,2023-04-02 13:20:00.000,13.1,290.9,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,339785000,"COMPASS ROSE",0,"6YTW3",22.050156,-77.112904,2023-04-02 13:20:00.000,11.0,291.3,289,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.006617,-76.958713,2023-04-02 13:25:00.000,11.7,294.2,292,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",22.775068,-78.581389,2023-04-02 13:25:00.000,13.1,291.4,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,339785000,"COMPASS ROSE",0,"6YTW3",22.058736,-77.136056,2023-04-02 13:25:00.000,10.6,291.9,290,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319304000,"SOLACE",1008413,"ZCNX8",22.782325,-78.602065,2023-04-02 13:30:00.000,12.9,289.7,288,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.787988,-78.617784,2023-04-02 13:35:00.000,13.1,290.9,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.794501,-78.635999,2023-04-02 13:40:00.000,13.0,292.7,291,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,339785000,"COMPASS ROSE",0,"6YTW3",22.075720,-77.180985,2023-04-02 13:40:00.000,10.9,292.5,292,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.028160,-77.011932,2023-04-02 13:40:00.000,11.6,292.7,292,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",22.800781,-78.653937,2023-04-02 13:45:00.000,12.9,290.1,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.807513,-78.673187,2023-04-02 13:50:00.000,12.8,291.1,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.813815,-78.690515,2023-04-02 13:55:00.000,12.9,291.7,289,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.820498,-78.709189,2023-04-02 14:00:00.000,12.9,292.2,290,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.827000,-78.727227,2023-04-02 14:05:00.000,12.9,289.7,288,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.838475,-78.739807,2023-04-02 14:10:00.000,13.0,325.0,324,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.854353,-78.751940,2023-04-02 14:15:00.000,12.9,325.0,324,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.868091,-78.762514,2023-04-02 14:20:00.000,12.9,323.6,324,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.067125,-77.117680,2023-04-02 14:20:00.000,11.0,289.6,289,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.071123,-77.129137,2023-04-02 14:25:00.000,11.0,290.2,289,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",22.882566,-78.772912,2023-04-02 14:25:00.000,12.7,332.4,333,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.899751,-78.783422,2023-04-02 14:30:00.000,12.9,330.1,331,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.920149,-78.795827,2023-04-02 14:35:00.000,12.9,331.7,333,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,339785000,"COMPASS ROSE",0,"6YTW3",22.145375,-77.337260,2023-04-02 14:35:00.000,10.5,304.7,309,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319304000,"SOLACE",1008413,"ZCNX8",22.931009,-78.802141,2023-04-02 14:40:00.000,12.9,332.2,332,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.090615,-77.182339,2023-04-02 14:45:00.000,7.9,294.8,292,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",22.951466,-78.813982,2023-04-02 14:45:00.000,12.9,331.9,332,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",22.962090,-78.820165,2023-04-02 14:50:00.000,12.8,332.2,334,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.116149,-77.259109,2023-04-02 15:15:00.000,11.5,287.2,288,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",23.052786,-78.875054,2023-04-02 15:15:00.000,12.7,330.8,332,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319304000,"SOLACE",1008413,"ZCNX8",23.055376,-78.876617,2023-04-02 15:20:00.000,12.9,330.6,332,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
3,319002500,"MV PIONEER",8979843,"ZCCP5",22.121581,-77.278149,2023-04-02 15:20:00.000,11.4,286.5,289,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.125726,-77.292527,2023-04-02 15:25:00.000,11.3,286.3,288,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319304000,"SOLACE",1008413,"ZCNX8",23.078430,-78.889750,2023-04-02 15:25:00.000,12.7,332.8,333,0,1,37,3.2,3.2,23,33,5,6,"ANTIGUA","KY",rORBCOMM000
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.130335,-77.307785,2023-04-02 15:30:00.000,11.7,286.4,290,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,339785000,"COMPASS ROSE",0,"6YTW3",22.293958,-77.557742,2023-04-02 16:00:00.000,10.8,305.4,306,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.335373,-77.619429,2023-04-02 16:20:00.000,10.6,303.6,303,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319195600,"KATANA",9906116,"ZGKJ6",22.121100,-77.246464,2023-04-02 17:45:00.000,11.9,277.8,278,11,3,37,2.2,2.2,20,20,4,4,"ANTIBES","KY",None
1,339785000,"COMPASS ROSE",0,"6YTW3",22.474935,-77.852972,2023-04-02 17:45:00.000,10.9,302.8,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.477614,-77.857463,2023-04-02 17:50:00.000,10.9,302.7,304,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.499073,-77.892722,2023-04-02 18:00:00.000,10.8,303.9,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.501880,-77.897247,2023-04-02 18:05:00.000,10.8,303.7,304,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.510106,-77.910454,2023-04-02 18:10:00.000,11.0,303.9,304,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.518443,-77.923760,2023-04-02 18:15:00.000,10.9,304.1,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.530963,-77.943762,2023-04-02 18:20:00.000,10.9,304.2,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.456555,-77.805367,2023-04-02 18:25:00.000,12.1,304.7,304,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319195600,"KATANA",9906116,"ZGKJ6",22.137816,-77.375187,2023-04-02 18:25:00.000,12.1,279.2,278,11,3,37,2.2,2.2,20,20,4,4,"ANTIBES","KY",None
1,339785000,"COMPASS ROSE",0,"6YTW3",22.535696,-77.951207,2023-04-02 18:25:00.000,10.8,304.3,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.543893,-77.964129,2023-04-02 18:30:00.000,11.1,304.2,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.468611,-77.825155,2023-04-02 18:30:00.000,12.1,302.8,304,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.469513,-77.826704,2023-04-02 18:35:00.000,12.2,302.0,302,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,339785000,"COMPASS ROSE",0,"6YTW3",22.552203,-77.977274,2023-04-02 18:35:00.000,10.8,304.1,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.561485,-77.991792,2023-04-02 18:40:00.000,10.9,304.9,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.478771,-77.841855,2023-04-02 18:40:00.000,12.1,303.4,305,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.488133,-77.857167,2023-04-02 18:45:00.000,12.1,303.0,303,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,339785000,"COMPASS ROSE",0,"6YTW3",22.570535,-78.005937,2023-04-02 18:45:00.000,11.0,304.2,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.578705,-78.018700,2023-04-02 18:50:00.000,11.1,304.8,306,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.499747,-77.875644,2023-04-02 18:50:00.000,12.1,304.0,304,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,319002500,"MV PIONEER",8979843,"ZCCP5",22.507591,-77.888177,2023-04-02 18:55:00.000,12.1,304.3,305,0,1,37,3.3,3.3,23,23,4,5,"SXM","KY",ORBCOMM-S
1,339785000,"COMPASS ROSE",0,"6YTW3",22.587488,-78.032455,2023-04-02 18:55:00.000,11.0,304.4,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
1,339785000,"COMPASS ROSE",0,"6YTW3",22.596191,-78.046105,2023-04-02 19:00:00.000,11.0,304.4,305,0,1,37,2.1,2.1,24,25,6,6,"THUNDERBOLT","JM",ORBCOMM-T
