,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,channel_side,time_diff,new_voyage,voyage_id,num_pings,cog_diff,geometry,in_channel_north,in_channel_south,north_of_channel,south_of_channel,location,correct_side,prev_location,location_diff,prev_coord,prev_sog,actual_dist,est_dist,dist_diff,row_score,voyage_score
3402,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.129901,-77.386179,2024-05-11 23:05:00,18.0,311.6,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.20000000000004547,POINT (-8614590.040717121 2527128.561550819),False,False,False,False,east,,east,same,POINT (-8612328.696581146 2525133.8184209946),18.1,1.6281989917836548,1.5083333333333333,0.11986565845032149,0,4
3403,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.168053,-77.433293,2024-05-11 23:15:00,18.0,311.0,312.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,600.0,False,1_219032189,104,0.6000000000000227,POINT (-8619834.747206356 2531713.997342944),False,False,False,False,east,,east,same,POINT (-8614590.040717121 2527128.561550819),18.0,3.761671849839236,3.0,0.7616718498392361,0,4
3404,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.179198,-77.447088,2024-05-11 23:20:00,18.0,311.4,312.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8621370.399581848 2533053.734084819),True,False,False,False,in north channel,True,east,enter channel,POINT (-8619834.747206356 2531713.997342944),18.0,1.1003959230009033,1.5,0.3996040769990967,0,4
3405,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.194175,-77.465637,2024-05-11 23:25:00,18.0,311.0,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8623435.264816573 2534854.2816020106),True,False,False,False,in north channel,True,in north channel,same,POINT (-8621370.399581848 2533053.734084819),18.0,1.4792972432302227,1.5,0.020702756769777286,0,4
3406,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.211779,-77.487489,2024-05-11 23:30:00,18.0,311.0,312.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8625867.818329386 2536970.8947814275),True,False,False,False,in north channel,True,in north channel,same,POINT (-8623435.264816573 2534854.2816020106),18.0,1.741098315089049,1.5,0.2410983150890491,0,4
3407,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.225504,-77.504555,2024-05-11 23:35:00,18.0,311.0,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8627767.596759265 2538621.3014481175),True,False,False,False,in north channel,True,in north channel,same,POINT (-8625867.818329386 2536970.8947814275),18.0,1.3588338003098521,1.5,0.14116619969014788,0,4
3408,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.247439,-77.531754,2024-05-11 23:40:00,18.1,311.2,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.19999999999998863,POINT (-8630795.375589352 2541259.2813727744),True,False,False,False,in north channel,True,in north channel,same,POINT (-8627767.596759265 2538621.3014481175),18.0,2.1683534235007915,1.5,0.6683534235007915,0,4
3409,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.261865,-77.549636,2024-05-11 23:45:00,18.2,311.3,312.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.10000000000002274,POINT (-8632785.990723718 2542994.427833314),True,False,False,False,in north channel,True,in north channel,same,POINT (-8630795.375589352 2541259.2813727744),18.1,1.4258708755092568,1.5083333333333333,0.08246245782407646,0,4
3410,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.278715,-77.570545,2024-05-11 23:50:00,18.2,310.9,312.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.4000000000000341,POINT (-8635113.569956712 2545021.3573182733),True,False,False,False,in north channel,True,in north channel,same,POINT (-8632785.990723718 2542994.427833314),18.2,1.6665503241371615,1.5166666666666666,0.14988365747049492,0,4
3411,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.305395,-77.603914,2024-05-11 23:55:00,18.3,310.5,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8638828.190044994 2548231.2621879997),True,False,False,False,in north channel,True,in north channel,same,POINT (-8635113.569956712 2545021.3573182733),18.2,2.6508622085420375,1.5166666666666666,1.1341955418753709,0,4
3412,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.316105,-77.617265,2024-05-12 00:00:00,18.4,310.7,311.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.19999999999998863,POINT (-8640314.416566575 2549519.968407804),True,False,False,False,in north channel,True,in north channel,same,POINT (-8638828.190044994 2548231.2621879997),18.3,1.0621759831672837,1.525,0.46282401683271623,0,4
3413,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.334634,-77.640275,2024-05-12 00:05:00,18.4,311.1,310.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.4000000000000341,POINT (-8642875.878049728 2551749.7479453497),True,False,False,False,in north channel,True,in north channel,same,POINT (-8640314.416566575 2549519.968407804),18.4,1.8337189242317982,1.5333333333333332,0.30038559089846495,0,4
3414,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.34595,-77.656122,2024-05-12 00:10:00,18.3,302.0,303.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,9.100000000000023,POINT (-8644639.95802033 2553111.6608885988),True,False,False,False,in north channel,True,in north channel,same,POINT (-8642875.878049728 2551749.7479453497),18.4,1.2033702468777552,1.5333333333333332,0.32996308645557804,0,4
3415,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.3594,-77.67901,2024-05-12 00:15:00,18.5,302.7,303.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.6999999999999886,POINT (-8647187.838525606 2554730.550654707),True,False,False,False,in north channel,True,in north channel,same,POINT (-8644639.95802033 2553111.6608885988),18.3,1.6299727313674566,1.525,0.10497273136745666,0,4
3416,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.375353,-77.706109,2024-05-12 00:20:00,18.5,302.1,303.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5999999999999659,POINT (-8650204.485406613 2556650.913074396),True,False,False,False,in north channel,True,in north channel,same,POINT (-8647187.838525606 2554730.550654707),18.5,1.930910113752342,1.5416666666666665,0.3892434470856754,0,4
3417,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.387313,-77.726554,2024-05-12 00:25:00,18.5,302.1,303.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8652480.412395881 2558090.757467683),True,False,False,False,in north channel,True,in north channel,same,POINT (-8650204.485406613 2556650.913074396),18.5,1.4541871203156345,1.5416666666666665,0.08747954635103206,0,4
3418,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.395281,-77.740132,2024-05-12 00:30:00,18.5,302.5,303.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8653991.908441871 2559050.080371068),True,False,False,False,in north channel,True,in north channel,same,POINT (-8652480.412395881 2558090.757467683),18.5,0.9666521801666444,1.5416666666666665,0.5750144865000221,0,4
3419,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.466626,-77.856742,2024-05-12 00:50:00,18.5,303.6,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,1200.0,False,1_219032189,104,1.1000000000000227,POINT (-8666972.874263275 2567642.253715252),True,False,False,False,in north channel,True,in north channel,same,POINT (-8653991.908441871 2559050.080371068),18.5,8.405547389908232,6.166666666666666,2.238880723241566,1,4
3420,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.48067,-77.879225,2024-05-12 00:55:00,18.4,303.8,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.19999999999998863,POINT (-8669475.67037478 2569334.112085209),True,False,False,False,in north channel,True,in north channel,same,POINT (-8666972.874263275 2567642.253715252),18.5,1.631213093683892,1.5416666666666665,0.08954642701722548,0,4
3421,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.48067,-77.879225,2024-05-12 01:00:00,18.4,303.8,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8669475.67037478 2569334.112085209),True,False,False,False,in north channel,True,in north channel,same,POINT (-8669475.67037478 2569334.112085209),18.4,0.0,1.5333333333333332,1.5333333333333332,1,4
3422,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.504298,-77.916634,2024-05-12 01:05:00,18.4,303.8,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8673640.021205867 2572180.92703611),True,False,False,False,in north channel,True,in north channel,same,POINT (-8669475.67037478 2569334.112085209),18.4,2.7237850270875397,1.5333333333333332,1.1904516937542065,0,4
3423,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.513877,-77.931606,2024-05-12 01:10:00,18.2,304.3,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5,POINT (-8675306.696622023 2573335.1895121164),True,False,False,False,in north channel,True,in north channel,same,POINT (-8673640.021205867 2572180.92703611),18.4,1.0946853470015168,1.5333333333333332,0.43864798633181645,0,4
3424,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.528511,-77.954357,2024-05-12 01:15:00,18.5,304.7,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8677839.326357061 2575098.7302434365),True,False,False,False,in north channel,True,in north channel,same,POINT (-8675306.696622023 2573335.1895121164),18.2,1.66639470765107,1.5166666666666666,0.1497280409844033,0,4
3425,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.568078,-78.016185,2024-05-12 01:25:00,18.2,303.4,304.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,600.0,False,1_219032189,104,1.3000000000000114,POINT (-8684721.987833828 2579867.8783533005),True,False,False,False,in north channel,True,in north channel,same,POINT (-8677839.326357061 2575098.7302434365),18.5,4.521364747078612,3.083333333333333,1.4380314137452785,1,4
3426,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.573146,-78.024397,2024-05-12 01:30:00,18.2,304.0,305.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.6000000000000227,POINT (-8685636.14349222 2580478.8408572352),True,False,False,False,in north channel,True,in north channel,same,POINT (-8684721.987833828 2579867.8783533005),18.2,0.5936996475069929,1.5166666666666666,0.9229670191596737,0,4
3427,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.587526,-78.047087,2024-05-12 01:35:00,18.2,303.8,305.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.19999999999998863,POINT (-8688161.982738322 2582212.5150435413),True,False,False,False,in north channel,True,in north channel,same,POINT (-8685636.14349222 2580478.8408572352),18.2,1.6542078072554445,1.5166666666666666,0.13754114058877787,0,4
3428,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.600218,-78.06832,2024-05-12 01:40:00,18.2,301.0,301.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,2.8000000000000114,POINT (-8690525.629486335 2583742.831827412),True,False,False,False,in north channel,True,in north channel,same,POINT (-8688161.982738322 2582212.5150435413),18.2,1.520416085856573,1.5166666666666666,0.0037494191899063445,0,4
3429,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.614873,-78.095239,2024-05-12 01:45:00,18.1,297.2,296.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,3.8000000000000114,POINT (-8693522.238859 2585510.009619787),True,False,False,False,in north channel,True,in north channel,same,POINT (-8690525.629486335 2583742.831827412),18.2,1.8784544172427577,1.5166666666666666,0.36178775057609114,0,4
3430,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.621599,-78.113581,2024-05-12 01:50:00,18.3,289.3,289.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,7.899999999999977,POINT (-8695564.060959129 2586321.129481845),True,False,False,False,in north channel,True,in north channel,same,POINT (-8693522.238859 2585510.009619787),18.1,1.1863098054875292,1.5083333333333333,0.3220235278458041,0,4
3431,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.633551,-78.149088,2024-05-12 01:55:00,18.6,290.2,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.8999999999999773,POINT (-8699516.682118727 2587762.5750857373),True,False,False,False,in north channel,True,in north channel,same,POINT (-8695564.060959129 2586321.129481845),18.3,2.27174843603504,1.525,0.7467484360350403,0,4
3432,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.638772,-78.164351,2024-05-12 02:00:00,18.7,290.3,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.10000000000002274,POINT (-8701215.751506703 2588392.2820558036),True,False,False,False,in north channel,True,in north channel,same,POINT (-8699516.682118727 2587762.5750857373),18.6,0.9784110442320391,1.55,0.571588955767961,0,4
3433,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.649825,-78.196972,2024-05-12 02:05:00,18.9,289.8,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5,POINT (-8704847.104615873 2589725.467927393),True,False,False,False,in north channel,True,in north channel,same,POINT (-8701215.751506703 2588392.2820558036),18.7,2.088752747965742,1.5583333333333331,0.530419414632409,0,4
3434,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.658914,-78.223549,2024-05-12 02:10:00,18.9,289.9,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0999999999999659,POINT (-8707805.642722685 2590821.841323805),True,False,False,False,in north channel,True,in north channel,same,POINT (-8704847.104615873 2589725.467927393),18.9,1.7036557208145402,1.5749999999999997,0.12865572081454046,0,4
3435,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.666078,-78.24463,2024-05-12 02:15:00,19.0,290.0,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.10000000000002274,POINT (-8710152.368908098 2591686.060058419),True,False,False,False,in north channel,True,in north channel,same,POINT (-8707805.642722685 2590821.841323805),18.9,1.3503316625409776,1.5749999999999997,0.22466833745902215,0,4
3436,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.67396,-78.268222,2024-05-12 02:20:00,19.0,289.4,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.6000000000000227,POINT (-8712778.618334891 2592636.945819421),True,False,False,False,in north channel,True,in north channel,same,POINT (-8710152.368908098 2591686.060058419),19.0,1.5081586195754246,1.5833333333333333,0.07517471375790863,0,4
3437,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.686076,-78.304377,2024-05-12 02:25:00,19.2,289.8,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.4000000000000341,POINT (-8716803.374524523 2594098.7286083046),True,False,False,False,in north channel,True,in north channel,same,POINT (-8712778.618334891 2592636.945819421),19.0,2.3121053977588657,1.5833333333333333,0.7287720644255324,0,4
3438,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.69371,-78.326752,2024-05-12 02:30:00,19.3,290.4,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5999999999999659,POINT (-8719294.148131022 2595019.829117335),True,False,False,False,in north channel,True,in north channel,same,POINT (-8716803.374524523 2594098.7286083046),19.2,1.433934850086959,1.5999999999999999,0.16606514991304078,0,4
3439,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.708348,-78.370215,2024-05-12 02:35:00,19.2,289.8,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5999999999999659,POINT (-8724132.42715937 2596786.159389145),True,False,False,False,in north channel,True,in north channel,same,POINT (-8719294.148131022 2595019.829117335),19.3,2.7811277373890766,1.6083333333333334,1.1727944040557432,0,4
3440,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.713153,-78.384927,2024-05-12 02:40:00,19.0,289.0,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.8000000000000114,POINT (-8725770.159507921 2597366.007695423),True,False,False,False,in north channel,True,in north channel,same,POINT (-8724132.42715937 2596786.159389145),19.2,0.9381004820953577,1.5999999999999999,0.6618995179046422,0,4
3441,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.722011,-78.412172,2024-05-12 02:45:00,18.0,289.5,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.5,POINT (-8728803.059034582 2598435.009290343),True,False,False,False,in north channel,True,in north channel,same,POINT (-8725770.159507921 2597366.007695423),19.0,1.7363928156575006,1.5833333333333333,0.15305948232416733,0,4
3442,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.732735,-78.443789,2024-05-12 02:50:00,18.8,290.2,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.6999999999999886,POINT (-8732322.647374995 2599729.2962084734),True,False,False,False,in north channel,True,in north channel,same,POINT (-8728803.059034582 2598435.009290343),18.0,2.0248630102881373,1.5,0.5248630102881373,0,4
3443,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.743413,-78.47462,2024-05-12 02:55:00,18.7,290.6,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.4000000000000341,POINT (-8735754.738595642 2601018.1322050407),True,False,False,False,in north channel,True,in north channel,same,POINT (-8732322.647374995 2599729.2962084734),18.8,1.97955171288595,1.5666666666666667,0.41288504621928346,0,4
3444,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.752378,-78.500242,2024-05-12 03:00:00,18.5,290.8,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.19999999999998863,POINT (-8738606.966588749 2602100.2866341416),True,False,False,False,in north channel,True,in north channel,same,POINT (-8735754.738595642 2601018.1322050407),18.7,1.6472110360566807,1.5583333333333331,0.0888777027233476,0,4
3445,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.758531,-78.517389,2024-05-12 03:05:00,18.5,291.2,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8740515.76189738 2602843.0489992443),True,False,False,False,in north channel,True,in north channel,same,POINT (-8738606.966588749 2602100.2866341416),18.5,1.1059555916821875,1.5416666666666665,0.43571107498447903,0,4
3446,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.767503,-78.542568,2024-05-12 03:10:00,18.4,291.2,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8743318.675356064 2603926.168285057),True,False,False,False,in north channel,True,in north channel,same,POINT (-8740515.76189738 2602843.0489992443),18.5,1.6225300478235989,1.5416666666666665,0.08086338115693237,0,4
3447,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.776447,-78.567574,2024-05-12 03:15:00,18.5,291.2,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.0,POINT (-8746102.33054284 2605005.978202507),True,False,False,False,in north channel,True,in north channel,same,POINT (-8743318.675356064 2603926.168285057),18.4,1.6121876130294475,1.5333333333333332,0.07885427969611425,0,4
3448,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.786296,-78.59446,2024-05-12 03:20:00,18.3,292.0,291.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.8000000000000114,POINT (-8749095.266372308 2606195.1307339803),True,False,False,False,in north channel,True,in north channel,same,POINT (-8746102.33054284 2605005.978202507),18.5,1.7389519416455919,1.5416666666666665,0.19728527497892534,0,4
3449,1,219032189,CAPE SCOTT,9950117.0,OZJP2,22.795866,-78.620009,2024-05-12 03:25:00,18.2,291.6,290.0,0.0,1.0,70,9.1,9.1,148,41,20,13,AUMEL,DK,,33,189,Northwestbound,300.0,False,1_219032189,104,0.39999999999997726,POINT (-8751939.368042585 2607350.679508769),True,False,False,False,in north channel,True,in north channel,same,POINT (-8749095.266372308 2606195.1307339803),18.3,1.6576162802930217,1.525,0.13261628029302175,0,4
