,MSG_TYPE,MMSI,NAME,IMO_NUMBER,CALL_SIGN,LAT_AVG,LON_AVG,PERIOD,SPEED_KNOTS,COG_DEG,HEADING_DEG,NAV_STATUS,NAV_SENSOR,SHIP_AND_CARGO_TYPE,DRAUGHT,DRAUGHT.1,DIM_BOW,DIM_STERN,DIM_PORT,DIM_STARBOARD,DESTINATION,MMSI_COUNTRY_CD,RECEIVER,BEAM,LENGTH,CHANNEL_SIDE,time_diff,cog_diff,new_voyage,voyage_id,geometry,in_channel_north,in_channel_south,location,num_pings
263,1,205681000,WARISOULX,9659139.0,ONIE,22.351238,-77.758802,2023-01-24 05:15:00,15.1,122.8,122.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.758802 22.351238),False,True,in south channel,62
264,1,205681000,WARISOULX,9659139.0,ONIE,22.339086,-77.73856,2023-01-24 05:20:00,15.1,123.0,122.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.73856 22.339086),False,True,in south channel,62
265,1,205681000,WARISOULX,9659139.0,ONIE,22.328495,-77.721067,2023-01-24 05:25:00,15.1,122.7,122.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.30000000000001137,False,2_205681000,POINT (-77.721067 22.328495),False,True,in south channel,62
266,1,205681000,WARISOULX,9659139.0,ONIE,22.31564,-77.699689,2023-01-24 05:30:00,15.1,122.9,122.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.699689 22.31564),False,True,in south channel,62
267,1,205681000,WARISOULX,9659139.0,ONIE,22.30458,-77.681317,2023-01-24 05:35:00,15.1,122.7,122.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.681317 22.30458),False,True,in south channel,62
268,1,205681000,WARISOULX,9659139.0,ONIE,22.291401,-77.663022,2023-01-24 05:40:00,15.1,131.7,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,9.0,False,2_205681000,POINT (-77.663022 22.291401),False,True,in south channel,62
269,1,205681000,WARISOULX,9659139.0,ONIE,22.278245,-77.647534,2023-01-24 05:45:00,15.1,132.5,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.8000000000000114,False,2_205681000,POINT (-77.647534 22.278245),False,True,in south channel,62
270,1,205681000,WARISOULX,9659139.0,ONIE,22.263918,-77.630732,2023-01-24 05:50:00,15.2,132.6,132.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.09999999999999432,False,2_205681000,POINT (-77.630732 22.263918),False,True,in south channel,62
271,1,205681000,WARISOULX,9659139.0,ONIE,22.248965,-77.613244,2023-01-24 05:55:00,15.2,132.4,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.613244 22.248965),False,True,in south channel,62
272,1,205681000,WARISOULX,9659139.0,ONIE,22.234613,-77.596392,2023-01-24 06:00:00,15.2,132.7,132.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.29999999999998295,False,2_205681000,POINT (-77.596392 22.234613),False,True,in south channel,62
273,1,205681000,WARISOULX,9659139.0,ONIE,22.212789,-77.570848,2023-01-24 06:05:00,15.3,132.6,132.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.09999999999999432,False,2_205681000,POINT (-77.570848 22.212789),False,True,in south channel,62
274,1,205681000,WARISOULX,9659139.0,ONIE,22.20129,-77.557382,2023-01-24 06:10:00,15.3,132.4,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.19999999999998863,False,2_205681000,POINT (-77.557382 22.20129),False,True,in south channel,62
275,1,205681000,WARISOULX,9659139.0,ONIE,22.186887,-77.540499,2023-01-24 06:15:00,15.4,132.4,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.0,False,2_205681000,POINT (-77.540499 22.186887),False,True,in south channel,62
276,1,205681000,WARISOULX,9659139.0,ONIE,22.168043,-77.518419,2023-01-24 06:20:00,15.5,132.8,131.0,0.0,1.0,80,9.6,9.6,138,36,7,23,MAPTM>>MAJFL,BE,ORBCOMM-T,30,174,Southeastbound,300.0,0.4000000000000057,False,2_205681000,POINT (-77.518419 22.168043),False,True,in south channel,62
851,3,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.169418,-77.472257,2024-02-13 16:00:00,17.4,313.0,316.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.19999999999998863,False,72_209425000,POINT (-77.472257 22.169418),True,False,in north channel,29
852,3,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.186665,-77.491967,2024-02-13 16:05:00,17.5,312.5,315.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5,False,72_209425000,POINT (-77.491967 22.186665),True,False,in north channel,29
853,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.206702,-77.514001,2024-02-13 16:10:00,17.8,315.0,316.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.5,False,72_209425000,POINT (-77.514001 22.206702),True,False,in north channel,29
854,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.221985,-77.529844,2024-02-13 16:15:00,17.8,317.3,317.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.3000000000000114,False,72_209425000,POINT (-77.529844 22.221985),True,False,in north channel,29
855,3,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.240996,-77.548687,2024-02-13 16:20:00,17.5,317.5,316.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.19999999999998863,False,72_209425000,POINT (-77.548687 22.240996),True,False,in north channel,29
856,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.257627,-77.565224,2024-02-13 16:25:00,17.2,317.2,317.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,72_209425000,POINT (-77.565224 22.257627),True,False,in north channel,29
857,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.274765,-77.583261,2024-02-13 16:30:00,16.8,313.0,313.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,4.199999999999989,False,72_209425000,POINT (-77.583261 22.274765),True,False,in north channel,29
858,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.294944,-77.607066,2024-02-13 16:35:00,16.8,311.7,312.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.3000000000000114,False,72_209425000,POINT (-77.607066 22.294944),True,False,in north channel,29
859,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.307366,-77.621719,2024-02-13 16:40:00,17.0,312.8,313.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.1000000000000227,False,72_209425000,POINT (-77.621719 22.307366),True,False,in north channel,29
860,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.323323,-77.63968,2024-02-13 16:45:00,17.3,313.4,312.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5999999999999659,False,72_209425000,POINT (-77.63968 22.323323),True,False,in north channel,29
861,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.339426,-77.659904,2024-02-13 16:50:00,16.8,307.5,305.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,5.899999999999977,False,72_209425000,POINT (-77.659904 22.339426),True,False,in north channel,29
862,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.352383,-77.679205,2024-02-13 16:55:00,16.9,305.2,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.3000000000000114,False,72_209425000,POINT (-77.679205 22.352383),True,False,in north channel,29
863,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.367286,-77.701352,2024-02-13 17:00:00,16.9,305.8,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.6000000000000227,False,72_209425000,POINT (-77.701352 22.367286),True,False,in north channel,29
864,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.380688,-77.723292,2024-02-13 17:05:00,16.7,303.6,300.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.1999999999999886,False,72_209425000,POINT (-77.723292 22.380688),True,False,in north channel,29
865,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.392336,-77.743059,2024-02-13 17:10:00,16.4,301.4,300.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.2000000000000455,False,72_209425000,POINT (-77.743059 22.392336),True,False,in north channel,29
866,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.408634,-77.772188,2024-02-13 17:15:00,16.5,300.1,299.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.2999999999999545,False,72_209425000,POINT (-77.772188 22.408634),True,False,in north channel,29
867,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.417832,-77.788634,2024-02-13 17:20:00,16.5,301.7,300.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.599999999999966,False,72_209425000,POINT (-77.788634 22.417832),True,False,in north channel,29
868,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.443838,-77.83488,2024-02-13 17:30:00,16.2,300.7,300.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,600.0,1.0,False,72_209425000,POINT (-77.83488 22.443838),True,False,in north channel,29
869,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.453644,-77.851616,2024-02-13 17:35:00,16.3,303.2,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,2.5,False,72_209425000,POINT (-77.851616 22.453644),True,False,in north channel,29
870,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.464325,-77.86972,2024-02-13 17:40:00,16.2,301.8,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.3999999999999773,False,72_209425000,POINT (-77.86972 22.464325),True,False,in north channel,29
871,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.47834,-77.893492,2024-02-13 17:45:00,15.2,302.1,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,72_209425000,POINT (-77.893492 22.47834),True,False,in north channel,29
872,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.485964,-77.906508,2024-02-13 17:50:00,15.2,302.8,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.6999999999999886,False,72_209425000,POINT (-77.906508 22.485964),True,False,in north channel,29
873,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.498108,-77.927014,2024-02-13 17:55:00,15.2,302.8,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0,False,72_209425000,POINT (-77.927014 22.498108),True,False,in north channel,29
874,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.51033,-77.946632,2024-02-13 18:00:00,15.4,303.4,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5999999999999659,False,72_209425000,POINT (-77.946632 22.51033),True,False,in north channel,29
875,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.52166,-77.965992,2024-02-13 18:05:00,15.4,302.2,304.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.1999999999999886,False,72_209425000,POINT (-77.965992 22.52166),True,False,in north channel,29
876,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.532111,-77.98402,2024-02-13 18:10:00,15.5,301.3,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.8999999999999773,False,72_209425000,POINT (-77.98402 22.532111),True,False,in north channel,29
877,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.544728,-78.00593,2024-02-13 18:15:00,15.5,301.4,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0999999999999659,False,72_209425000,POINT (-78.00593 22.544728),True,False,in north channel,29
878,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.560434,-78.033347,2024-02-13 18:20:00,15.6,301.6,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.20000000000004547,False,72_209425000,POINT (-78.033347 22.560434),True,False,in north channel,29
879,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.571076,-78.05183,2024-02-13 18:25:00,15.6,302.1,304.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5,False,72_209425000,POINT (-78.05183 22.571076),True,False,in north channel,29
940,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.169152,-77.459504,2024-02-29 15:05:00,15.6,315.0,316.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,85_209425000,POINT (-77.459504 22.169152),True,False,in north channel,64
941,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.187801,-77.479471,2024-02-29 15:10:00,15.6,314.7,315.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,85_209425000,POINT (-77.479471 22.187801),True,False,in north channel,64
942,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.204375,-77.498279,2024-02-29 15:15:00,15.5,313.7,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.0,False,85_209425000,POINT (-77.498279 22.204375),True,False,in north channel,64
943,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.218403,-77.514267,2024-02-29 15:20:00,15.4,313.1,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5999999999999659,False,85_209425000,POINT (-77.514267 22.218403),True,False,in north channel,64
944,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.232898,-77.530859,2024-02-29 15:25:00,15.4,311.8,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.3000000000000114,False,85_209425000,POINT (-77.530859 22.232898),True,False,in north channel,64
945,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.242718,-77.542134,2024-02-29 15:30:00,15.3,313.7,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.8999999999999773,False,85_209425000,POINT (-77.542134 22.242718),True,False,in north channel,64
946,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.260742,-77.562983,2024-02-29 15:35:00,15.6,312.5,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.1999999999999886,False,85_209425000,POINT (-77.562983 22.260742),True,False,in north channel,64
947,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.274482,-77.578896,2024-02-29 15:40:00,15.6,312.8,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,85_209425000,POINT (-77.578896 22.274482),True,False,in north channel,64
948,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.292204,-77.599365,2024-02-29 15:45:00,15.7,312.3,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5,False,85_209425000,POINT (-77.599365 22.292204),True,False,in north channel,64
949,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.308327,-77.618048,2024-02-29 15:50:00,15.7,312.7,314.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.39999999999997726,False,85_209425000,POINT (-77.618048 22.308327),True,False,in north channel,64
950,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.319352,-77.633453,2024-02-29 15:55:00,15.7,300.5,301.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,12.199999999999989,False,85_209425000,POINT (-77.633453 22.319352),True,False,in north channel,64
951,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.329029,-77.651588,2024-02-29 16:00:00,15.8,299.6,301.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.8999999999999773,False,85_209425000,POINT (-77.651588 22.329029),True,False,in north channel,64
952,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.341528,-77.674851,2024-02-29 16:05:00,15.9,299.9,301.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.2999999999999545,False,85_209425000,POINT (-77.674851 22.341528),True,False,in north channel,64
953,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.351577,-77.69366,2024-02-29 16:10:00,16.0,299.9,301.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0,False,85_209425000,POINT (-77.69366 22.351577),True,False,in north channel,64
954,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.3662,-77.720504,2024-02-29 16:15:00,16.2,300.4,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5,False,85_209425000,POINT (-77.720504 22.3662),True,False,in north channel,64
955,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.378581,-77.741952,2024-02-29 16:20:00,16.3,302.0,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.6000000000000227,False,85_209425000,POINT (-77.741952 22.378581),True,False,in north channel,64
956,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.385685,-77.754143,2024-02-29 16:25:00,16.2,302.0,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0,False,85_209425000,POINT (-77.754143 22.385685),True,False,in north channel,64
957,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.399946,-77.77839,2024-02-29 16:30:00,16.2,302.2,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.19999999999998863,False,85_209425000,POINT (-77.77839 22.399946),True,False,in north channel,64
958,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.412504,-77.799522,2024-02-29 16:35:00,16.2,302.4,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.19999999999998863,False,85_209425000,POINT (-77.799522 22.412504),True,False,in north channel,64
959,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.425542,-77.821435,2024-02-29 16:40:00,16.2,302.7,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,85_209425000,POINT (-77.821435 22.425542),True,False,in north channel,64
960,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.439105,-77.84408,2024-02-29 16:45:00,16.1,302.7,303.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0,False,85_209425000,POINT (-77.84408 22.439105),True,False,in north channel,64
961,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.452321,-77.866209,2024-02-29 16:50:00,16.0,302.0,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.6999999999999886,False,85_209425000,POINT (-77.866209 22.452321),True,False,in north channel,64
962,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.463578,-77.885454,2024-02-29 16:55:00,16.2,302.9,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.8999999999999773,False,85_209425000,POINT (-77.885454 22.463578),True,False,in north channel,64
963,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.471559,-77.899222,2024-02-29 17:00:00,16.1,301.4,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.5,False,85_209425000,POINT (-77.899222 22.471559),True,False,in north channel,64
964,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.484498,-77.921468,2024-02-29 17:05:00,15.9,302.0,302.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.6000000000000227,False,85_209425000,POINT (-77.921468 22.484498),True,False,in north channel,64
965,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.497791,-77.944562,2024-02-29 17:10:00,16.0,302.8,304.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.8000000000000114,False,85_209425000,POINT (-77.944562 22.497791),True,False,in north channel,64
966,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.511587,-77.965539,2024-02-29 17:15:00,16.0,304.5,305.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.6999999999999886,False,85_209425000,POINT (-77.965539 22.511587),True,False,in north channel,64
967,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.525018,-77.985917,2024-02-29 17:20:00,16.0,305.3,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.8000000000000114,False,85_209425000,POINT (-77.985917 22.525018),True,False,in north channel,64
968,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.532635,-77.997475,2024-02-29 17:25:00,15.9,305.2,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.10000000000002274,False,85_209425000,POINT (-77.997475 22.532635),True,False,in north channel,64
969,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.546457,-78.018497,2024-02-29 17:30:00,16.0,305.6,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.4000000000000341,False,85_209425000,POINT (-78.018497 22.546457),True,False,in north channel,64
970,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.560684,-78.040037,2024-02-29 17:35:00,15.6,306.1,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.5,False,85_209425000,POINT (-78.040037 22.560684),True,False,in north channel,64
971,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.574596,-78.060966,2024-02-29 17:40:00,15.6,305.8,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.30000000000001137,False,85_209425000,POINT (-78.060966 22.574596),True,False,in north channel,64
972,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.588762,-78.082364,2024-02-29 17:45:00,15.7,305.9,306.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0999999999999659,False,85_209425000,POINT (-78.082364 22.588762),True,False,in north channel,64
973,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.600139,-78.104617,2024-02-29 17:50:00,15.4,289.5,290.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,16.399999999999977,False,85_209425000,POINT (-78.104617 22.600139),True,False,in north channel,64
974,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.607086,-78.125104,2024-02-29 17:55:00,15.0,290.6,290.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,1.1000000000000227,False,85_209425000,POINT (-78.125104 22.607086),True,False,in north channel,64
975,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.611876,-78.13928,2024-02-29 18:00:00,14.8,290.2,290.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.4000000000000341,False,85_209425000,POINT (-78.13928 22.611876),True,False,in north channel,64
976,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.619705,-78.162098,2024-02-29 18:05:00,14.7,290.2,290.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.0,False,85_209425000,POINT (-78.162098 22.619705),True,False,in north channel,64
977,1,209425000,CONTSHIP CUP,9509803.0,5BMJ3,22.628222,-78.186568,2024-02-29 18:10:00,14.6,290.8,290.0,0.0,1.0,70,8.9,8.9,159,21,6,19,COCTG,CY,ORBCOMM-T,25,180,Northwestbound,300.0,0.6000000000000227,False,85_209425000,POINT (-78.186568 22.628222),True,False,in north channel,64
